benchmarkTravelTime,CR-Fairmount,CR-Fitchburg,CR-Franklin,CR-Greenbush,CR-Haverhill,CR-Kingston,CR-Lowell,CR-Middleborough,CR-Needham,CR-Newburyport,CR-Providence,CR-Worcester,North Station,South Station,weekday,hour,month,morning,evening,weekend,rush_hour,holiday,delay_label
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,13,5,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,5,0,1,0,1,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,5,0,1,0,1,0,0
65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,19,5,0,1,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,21,5,0,1,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,5,0,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6,5,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,9,5,1,0,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,11,5,1,0,0,0,0,0
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,16,5,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,5,0,1,0,1,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,21,5,0,1,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,5,0,0,1,0,0,1
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,9,5,1,0,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,11,5,1,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,19,5,0,1,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,9,5,1,0,1,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,5,1,0,0,0,0,1
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,16,5,0,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,5,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,7,5,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,11,5,1,0,0,0,0,1
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,16,5,0,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,17,5,0,1,0,1,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,17,5,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,21,5,0,1,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,7,5,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,8,5,1,0,0,1,0,1
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,15,5,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,5,0,1,0,1,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,5,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6,5,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,11,5,1,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,13,5,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,5,0,1,0,1,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,5,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,5,0,1,0,1,0,0
65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,19,5,0,1,0,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,9,5,1,0,1,1,0,1
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,11,5,1,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,16,5,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,19,5,0,1,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,9,5,1,0,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,11,5,1,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,13,5,0,0,1,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,5,1,0,0,1,0,1
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,5,0,0,0,0,0,0
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,5,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,5,0,1,0,1,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,5,0,1,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9,5,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,13,5,0,0,0,0,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,5,0,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,7,5,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,8,5,1,0,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,11,5,1,0,0,0,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,5,0,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,6,5,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,8,5,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,9,5,1,0,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,5,0,1,0,1,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,5,0,1,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6,5,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,8,5,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,9,5,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,13,5,0,0,0,0,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,5,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,5,0,1,0,1,0,0
65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,19,5,0,1,0,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,9,5,1,0,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,16,5,0,0,1,0,0,1
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,9,5,1,0,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,16,5,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,19,5,0,1,1,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,5,1,0,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,5,0,0,0,0,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,5,0,1,0,1,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,5,0,1,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,5,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8,5,1,0,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,15,5,0,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17,5,0,1,0,1,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17,5,0,1,0,1,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,5,0,1,0,1,0,1
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,5,0,1,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,21,5,0,1,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,5,0,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,6,5,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,7,5,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,9,5,1,0,0,1,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,21,5,0,1,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,7,5,1,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,13,5,0,0,0,0,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,15,5,0,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,5,0,1,0,1,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,5,0,1,0,1,0,1
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,5,0,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6,5,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,7,5,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,8,5,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,9,5,1,0,0,1,0,1
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,15,5,0,0,0,0,0,1
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,16,5,0,0,0,0,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,5,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,5,0,1,0,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,9,5,1,0,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,11,5,1,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,16,5,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,9,5,1,0,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,13,5,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,16,5,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,19,5,0,1,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,5,1,0,0,1,1,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,5,0,0,0,0,1,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,5,0,1,0,1,1,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8,5,1,0,0,1,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,5,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,5,0,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,7,5,1,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,13,5,0,0,0,0,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,15,5,0,0,0,0,0,1
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,16,5,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,5,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,8,5,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,9,5,1,0,0,1,0,1
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,16,5,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,5,0,1,0,1,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,21,5,0,1,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,5,0,1,0,1,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,5,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,5,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,21,5,0,1,0,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,9,6,1,0,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,13,6,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,16,6,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,19,6,0,1,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,9,6,1,0,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,11,6,1,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,16,6,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,19,6,0,1,1,1,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,6,0,1,0,1,0,1
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,6,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,13,6,0,0,0,0,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,15,6,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,6,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,6,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,6,6,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,7,6,1,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,9,6,1,0,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,13,6,0,0,0,0,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,17,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,6,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,8,6,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,11,6,1,0,0,0,0,1
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,16,6,0,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,6,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,6,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,21,6,0,1,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6,6,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,7,6,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,9,6,1,0,0,1,0,1
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,15,6,0,0,0,0,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,6,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,6,0,1,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,21,6,0,1,0,0,0,1
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,9,6,1,0,1,1,0,1
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,11,6,1,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,13,6,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,11,6,1,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,13,6,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,16,6,0,0,1,0,0,1
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,19,6,0,1,1,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,6,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,6,1,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,6,1,0,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,6,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,6,0,1,0,1,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,6,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,13,6,0,0,0,0,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,15,6,0,0,0,0,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17,6,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,6,0,1,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,7,6,1,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,8,6,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,11,6,1,0,0,0,0,1
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,16,6,0,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,17,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,6,0,1,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,7,6,1,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,9,6,1,0,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,11,6,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,13,6,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,6,0,1,0,1,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,6,0,1,0,1,0,1
65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,19,6,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,21,6,0,1,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,7,6,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,8,6,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,9,6,1,0,0,1,0,1
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,16,6,0,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,6,0,1,0,1,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,6,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,6,0,1,0,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,9,6,1,0,1,1,0,1
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,13,6,0,0,1,0,0,1
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,16,6,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,19,6,0,1,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,13,6,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,16,6,0,0,1,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,6,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,6,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,6,0,0,0,0,0,0
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,6,0,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,6,0,1,0,1,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,6,0,1,0,1,0,0
65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,6,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7,6,1,0,0,0,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,13,6,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17,6,0,1,0,1,0,0
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,8,6,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,11,6,1,0,0,0,0,1
68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,17,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,6,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,18,6,0,1,0,1,0,0
65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,19,6,0,1,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,21,6,0,1,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,6,6,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,7,6,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,8,6,1,0,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,15,6,0,0,0,0,0,0
61.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,16,6,0,0,0,0,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,17,6,0,1,0,1,0,1
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,18,6,0,1,0,1,0,1
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6,6,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,7,6,1,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,8,6,1,0,0,1,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,11,6,1,0,0,0,0,0
63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,13,6,0,0,0,0,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,6,0,1,0,1,0,0
66.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,6,0,1,0,1,0,0
69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,18,6,0,1,0,1,0,0
65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,19,6,0,1,0,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,9,6,1,0,1,1,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,13,6,0,0,1,0,0,0
64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,9,6,1,0,1,1,0,0
