actualTravelTimeMin,benchmarkTravelTime,delay,CR-Fairmount,CR-Fitchburg,CR-Franklin,CR-Greenbush,CR-Haverhill,CR-Kingston,CR-Lowell,CR-Middleborough,CR-Needham,CR-Newburyport,CR-Providence,CR-Worcester,North Station,South Station,weekday,hour,month,morning,evening,weekend,rush_hour,holiday,delay_label
55.28333333333333,57.0,-1.7166666666666686,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,10,11,1,0,0,0,0,0
88.36666666666666,87.0,1.36666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,12,11,0,0,0,0,0,1
83.23333333333333,82.0,1.2333333333333345,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,18,11,0,1,0,1,0,1
56.6,57.0,-0.3999999999999986,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,10,11,1,0,0,0,0,0
53.36666666666667,57.0,-3.6333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,11,1,0,0,0,0,0
82.33333333333333,87.0,-4.666666666666671,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,11,0,0,0,0,0,0
56.15,57.0,-0.8500000000000014,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,11,1,0,0,0,0,0
53.41666666666666,57.0,-3.583333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,10,11,1,0,0,0,0,0
82.06666666666666,87.0,-4.933333333333337,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,12,11,0,0,0,0,0,0
81.06666666666666,84.0,-2.9333333333333367,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,17,11,0,1,0,1,1,0
83.23333333333333,87.0,-3.7666666666666657,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,11,0,0,0,0,0,0
78.33333333333333,82.0,-3.666666666666672,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,18,11,0,1,0,1,0,0
80.06666666666666,84.0,-3.9333333333333367,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,17,11,0,1,1,1,0,0
53.16666666666666,57.0,-3.833333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,11,1,0,0,0,0,0
83.03333333333333,87.0,-3.966666666666669,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,11,0,0,0,0,0,0
79.83333333333333,82.0,-2.1666666666666714,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,11,0,1,0,1,0,0
53.68333333333333,57.0,-3.31666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,11,1,0,0,0,0,0
82.65,87.0,-4.349999999999993,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,11,0,0,0,0,0,0
53.66666666666666,57.0,-3.333333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,10,11,1,0,0,0,0,0
82.68333333333334,87.0,-4.316666666666663,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,12,11,0,0,0,0,0,0
81.1,82.0,-0.9000000000000057,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,18,11,0,1,0,1,0,0
52.98333333333333,57.0,-4.016666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,10,11,1,0,0,0,0,0
82.9,87.0,-4.099999999999993,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,12,11,0,0,0,0,0,0
80.18333333333334,82.0,-1.8166666666666629,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,18,11,0,1,0,1,0,0
52.86666666666667,57.0,-4.133333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,10,11,1,0,0,0,0,0
81.4,87.0,-5.599999999999994,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,11,0,0,0,0,0,0
80.3,82.0,-1.7000000000000028,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,18,11,0,1,0,1,0,0
79.58333333333333,84.0,-4.416666666666671,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,17,12,0,1,1,1,0,0
54.33333333333334,57.0,-2.6666666666666643,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,12,1,0,0,0,0,0
82.08333333333333,87.0,-4.916666666666671,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,12,0,0,0,0,0,0
56.76666666666666,57.0,-0.2333333333333343,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,12,1,0,0,0,0,0
82.5,87.0,-4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,12,0,0,0,0,0,0
62.73333333333333,57.0,5.733333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,10,12,1,0,0,0,0,1
81.96666666666667,87.0,-5.033333333333331,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,12,12,0,0,0,0,0,0
79.18333333333334,82.0,-2.8166666666666633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,18,12,0,1,0,1,0,0
52.83333333333334,57.0,-4.166666666666663,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,10,12,1,0,0,0,0,0
81.86666666666666,87.0,-5.13333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,12,12,0,0,0,0,0,0
80.8,82.0,-1.2000000000000028,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,18,12,0,1,0,1,0,0
84.8,84.0,0.7999999999999972,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,17,12,0,1,1,1,0,1
52.11666666666667,57.0,-4.883333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,12,1,0,0,0,0,0
80.76666666666667,87.0,-6.233333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,12,0,0,0,0,0,0
78.51666666666667,82.0,-3.4833333333333343,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,0,1,0,1,0,0
52.75,57.0,-4.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,12,1,0,0,0,0,0
81.7,87.0,-5.299999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,12,0,0,0,0,0,0
78.11666666666666,82.0,-3.8833333333333395,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,18,12,0,1,0,1,0,0
52.16666666666666,57.0,-4.833333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,10,12,1,0,0,0,0,0
81.85,87.0,-5.150000000000006,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,12,12,0,0,0,0,0,0
78.71666666666667,82.0,-3.2833333333333314,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,18,12,0,1,0,1,0,0
56.73333333333333,57.0,-0.2666666666666657,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,10,12,1,0,0,0,0,0
84.41666666666667,87.0,-2.5833333333333286,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,12,12,0,0,0,0,0,0
85.61666666666666,87.0,-1.38333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,12,0,0,0,0,0,0
78.18333333333334,82.0,-3.8166666666666633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,18,12,0,1,0,1,0,0
79.38333333333334,84.0,-4.61666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,17,12,0,1,1,1,0,0
54.05,57.0,-2.950000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,12,1,0,0,0,0,0
79.18333333333334,82.0,-2.8166666666666633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,0,1,0,1,0,0
53.15,57.0,-3.8500000000000014,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,10,12,1,0,0,0,0,0
82.5,87.0,-4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,12,0,0,0,0,0,0
77.98333333333333,82.0,-4.016666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,18,12,0,1,0,1,0,0
53.21666666666667,57.0,-3.783333333333331,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,10,12,1,0,0,0,0,0
83.9,87.0,-3.0999999999999943,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,12,12,0,0,0,0,0,0
77.18333333333334,82.0,-4.816666666666663,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,18,12,0,1,0,1,0,0
55.56666666666667,57.0,-1.4333333333333302,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,10,12,1,0,0,0,0,0
85.63333333333334,82.0,3.6333333333333395,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,18,12,0,1,0,1,0,1
53.7,58.0,-4.299999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,11,12,1,0,1,0,0,0
79.68333333333334,84.0,-4.316666666666663,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,17,12,0,1,1,1,0,0
80.43333333333334,84.0,-3.5666666666666633,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,17,12,0,1,1,1,0,0
52.56666666666667,57.0,-4.43333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,12,1,0,0,0,0,0
52.58333333333334,57.0,-4.416666666666664,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,10,12,1,0,0,0,0,0
79.3,82.0,-2.700000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,18,12,0,1,0,1,0,0
52.18333333333333,57.0,-4.81666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,10,12,1,0,0,0,0,0
52.95,57.0,-4.049999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,10,12,1,0,0,0,0,0
82.58333333333333,87.0,-4.416666666666671,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,12,0,0,0,0,0,0
78.08333333333333,82.0,-3.916666666666672,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,18,12,0,1,0,1,0,0
68.65,84.0,-15.349999999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,17,12,0,1,1,1,0,0
10.316666666666666,13.0,-2.6833333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1,1,0,0,0,1,0
13.5,13.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,10,1,1,0,1,0,0,1
12.016666666666667,13.0,-0.9833333333333324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,1,0,1,1,0,0,0
12.016666666666667,13.0,-0.9833333333333324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,10,1,1,0,1,0,0,0
12.0,13.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,10,1,1,0,1,0,0,0
10.016666666666667,13.0,-2.9833333333333325,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,1,0,1,1,0,0,0
11.5,13.0,-1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,10,1,1,0,1,0,0,0
12.516666666666667,13.0,-0.4833333333333325,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,1,0,1,1,0,0,0
11.75,13.0,-1.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,17,1,0,1,0,1,0,0
12.5,13.0,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,10,2,1,0,1,0,0,0
11.516666666666667,13.0,-1.4833333333333325,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,8,3,1,0,0,1,0,0
32.5,13.0,19.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,11,3,1,0,1,0,0,1
22.35,13.0,9.35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,17,3,0,1,1,1,0,1
12.0,13.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,3,0,1,1,0,0,0
13.683333333333335,13.0,0.6833333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,10,3,1,0,1,0,0,1
11.983333333333333,13.0,-1.0166666666666675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,14,3,0,0,1,0,0,0
13.516666666666667,13.0,0.5166666666666675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,20,3,0,1,1,0,0,1
12.033333333333333,13.0,-0.9666666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,4,0,1,1,0,0,0
13.016666666666667,13.0,0.016666666666667496,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,4,0,1,1,0,0,1
12.5,13.0,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,10,4,1,0,1,0,0,0
12.55,13.0,-0.4499999999999993,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,4,0,1,1,0,0,0
12.516666666666667,13.0,-0.4833333333333325,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,5,0,1,1,0,0,0
12.616666666666667,13.0,-0.3833333333333329,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,8,5,1,0,1,1,0,0
11.5,13.0,-1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,5,0,1,1,0,0,0
12.016666666666667,13.0,-0.9833333333333324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,5,0,1,1,0,0,0
14.066666666666665,13.0,1.0666666666666664,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,5,1,0,0,0,1,1
11.5,13.0,-1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,5,0,1,0,0,1,0
13.016666666666667,13.0,0.016666666666667496,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,6,0,1,1,0,0,1
12.5,13.0,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,6,0,1,1,0,0,0
15.016666666666667,13.0,2.0166666666666675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,6,1,0,0,1,0,1
13.066666666666665,13.0,0.06666666666666643,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,8,6,1,0,0,1,0,1
25.266666666666666,13.0,12.266666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,6,1,0,0,1,0,1
12.0,13.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,6,0,1,1,0,0,0
11.516666666666667,13.0,-1.4833333333333325,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,6,0,1,1,0,0,0
13.516666666666667,13.0,0.5166666666666675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,8,7,1,0,0,1,1,1
12.5,13.0,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,7,0,1,1,0,0,0
20.916666666666668,13.0,7.916666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,8,7,1,0,0,1,0,1
11.483333333333333,13.0,-1.5166666666666675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,7,0,1,1,0,0,0
12.016666666666667,13.0,-0.9833333333333324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,7,0,1,1,0,0,0
13.033333333333333,13.0,0.033333333333333215,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,8,0,1,1,0,0,1
18.016666666666666,13.0,5.016666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,17,8,0,1,0,1,0,1
11.516666666666667,13.0,-1.4833333333333325,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,8,0,1,1,0,0,0
12.516666666666667,13.0,-0.4833333333333325,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,9,0,1,1,0,0,0
12.5,13.0,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,9,0,1,0,0,1,0
20.3,13.0,7.300000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,17,9,0,1,0,1,0,1
12.016666666666667,13.0,-0.9833333333333324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,17,9,0,1,0,1,0,0
26.0,13.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,10,1,0,0,1,0,1
14.5,13.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,17,10,0,1,0,1,0,1
13.5,13.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,17,11,0,1,0,1,0,1
12.016666666666667,13.0,-0.9833333333333324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,17,11,0,1,0,1,0,0
14.016666666666667,13.0,1.0166666666666675,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,11,0,1,0,1,0,1
13.283333333333333,13.0,0.2833333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,22,11,0,1,1,0,0,1
12.016666666666667,13.0,-0.9833333333333324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,12,0,1,1,0,0,0
12.033333333333333,13.0,-0.9666666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,12,0,1,1,0,0,0
12.45,13.0,-0.5500000000000007,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,22,12,0,1,1,0,0,0
37.41666666666666,44.0,-6.583333333333336,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,1,0,0,1,1,0
42.13333333333333,44.0,-1.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,1,1,0,0,0,1,0
42.81666666666667,44.0,-1.18333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,1,0,0,0,0,1,0
41.61666666666667,44.0,-2.3833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,1,0,0,0,0,1,0
39.4,44.0,-4.600000000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,1,0,1,0,1,1,0
40.73333333333333,44.0,-3.2666666666666657,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,1,0,1,0,0,1,0
43.58333333333334,44.0,-0.4166666666666643,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0
39.35,39.0,0.3500000000000014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,1,1,0,0,0,0,1
42.53333333333333,44.0,-1.4666666666666686,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,1,1,0,0,0,0,0
45.7,44.0,1.7000000000000028,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,1,1,0,0,1,0,1
39.8,44.0,-4.200000000000003,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,1,1,0,0,0,0,0
42.28333333333333,44.0,-1.7166666666666686,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,12,1,0,0,0,0,0,0
42.5,44.0,-1.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,15,1,0,0,0,0,0,0
44.06666666666667,47.0,-2.93333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,15,1,0,0,0,0,0,0
45.48333333333333,47.0,-1.5166666666666655,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,1,0,0,0,0,0,0
46.81666666666667,47.0,-0.18333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,1,0,0,0,0,0,0
52.4,41.0,11.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17,1,0,1,0,1,0,1
42.56666666666667,41.0,1.5666666666666698,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17,1,0,1,0,1,0,1
45.65,47.0,-1.3500000000000014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17,1,0,1,0,1,0,0
45.08333333333334,47.0,-1.9166666666666643,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18,1,0,1,0,1,0,0
45.03333333333333,44.0,1.0333333333333314,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,19,1,0,1,0,1,0,1
44.15,44.0,0.14999999999999858,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,20,1,0,1,0,0,0,1
42.95,44.0,-1.0499999999999972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,1,0,0,0,0,0,0
38.583333333333336,39.0,-0.4166666666666643,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,1,1,0,0,0,0,0
43.31666666666667,44.0,-0.68333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,1,1,0,0,0,0,0
42.98333333333333,44.0,-1.0166666666666655,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,1,1,0,0,0,0,0
43.18333333333333,44.0,-0.81666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,8,1,1,0,0,1,0,0
45.78333333333333,44.0,1.7833333333333314,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,9,1,1,0,0,1,0,1
40.91666666666666,44.0,-3.083333333333336,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,10,1,1,0,0,0,0,0
43.18333333333333,44.0,-0.81666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,11,1,1,0,0,0,0,0
42.0,44.0,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,12,1,0,0,0,0,0,0
42.41666666666666,44.0,-1.5833333333333357,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,15,1,0,0,0,0,0,0
43.86666666666667,47.0,-3.1333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,1,0,0,0,0,0,0
43.93333333333333,47.0,-3.06666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,1,0,0,0,0,0,0
50.33333333333334,41.0,9.333333333333336,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,1,0,1,0,1,0,1
41.266666666666666,41.0,0.2666666666666657,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,1,0,1,0,1,0,1
46.13333333333333,47.0,-0.8666666666666671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,1,0,1,0,1,0,0
52.68333333333333,47.0,5.68333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,18,1,0,1,0,1,0,1
41.583333333333336,44.0,-2.4166666666666643,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,19,1,0,1,0,1,0,0
43.11666666666667,44.0,-0.8833333333333329,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,21,1,0,1,0,0,0,0
44.03333333333333,44.0,0.03333333333333144,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,1,0,0,0,0,0,1
40.96666666666667,44.0,-3.0333333333333314,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,6,1,1,0,0,0,0,0
42.95,44.0,-1.0499999999999972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,8,1,1,0,0,1,0,0
44.8,44.0,0.7999999999999972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,1,1,0,0,0,0,1
44.96666666666667,44.0,0.9666666666666686,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,14,1,0,0,0,0,0,1
58.61666666666667,47.0,11.616666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,1,0,0,0,0,0,1
62.41666666666666,47.0,15.416666666666664,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,18,1,0,1,0,1,0,1
66.68333333333334,44.0,22.683333333333334,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,8,1,1,0,0,1,0,1
42.66666666666666,44.0,-1.3333333333333357,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,11,1,1,0,0,0,0,0
43.01666666666666,44.0,-0.9833333333333344,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,15,1,0,0,0,0,0,0
56.28333333333333,41.0,15.283333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,17,1,0,1,0,1,0,1
51.46666666666667,47.0,4.466666666666669,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,18,1,0,1,0,1,0,1
39.53333333333333,44.0,-4.466666666666669,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,8,1,1,0,1,1,0,0
41.48333333333333,44.0,-2.5166666666666657,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,10,1,1,0,1,0,0,0
45.45,44.0,1.4500000000000028,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,16,1,0,0,1,0,0,1
39.13333333333333,44.0,-4.866666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,8,1,1,0,1,1,0,0
44.71666666666667,44.0,0.7166666666666686,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,10,1,1,0,1,0,0,1
42.81666666666667,44.0,-1.18333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,12,1,0,0,1,0,0,0
44.81666666666667,44.0,0.81666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,18,1,0,1,1,1,0,1
40.11666666666667,44.0,-3.8833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,20,1,0,1,1,0,0,0
40.16666666666666,44.0,-3.833333333333336,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0
62.15,44.0,18.15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,1
43.55,44.0,-0.4500000000000029,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0
64.91666666666667,44.0,20.91666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,1
49.38333333333333,44.0,5.383333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,1,0,0,1,0,1
42.71666666666667,44.0,-1.2833333333333314,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,1,1,0,0,1,0,0
42.91666666666666,44.0,-1.0833333333333357,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,1,0,0,0,0,0,0
47.58333333333334,47.0,0.5833333333333357,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,1
47.2,47.0,0.20000000000000284,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,1
50.11666666666667,41.0,9.116666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,1,0,1,0,1,0,1
41.13333333333333,41.0,0.13333333333333286,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,1,0,1,0,1,0,1
47.6,47.0,0.6000000000000014,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,1,0,1,0,1,0,1
45.3,44.0,1.2999999999999972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,1,0,1,0,1,0,1
40.333333333333336,44.0,-3.666666666666664,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0
37.083333333333336,39.0,-1.9166666666666643,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,1,1,0,0,0,0,0
44.8,44.0,0.7999999999999972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,1,1,0,0,0,0,1
45.3,44.0,1.2999999999999972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,8,1,1,0,0,1,0,1
43.7,44.0,-0.2999999999999972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10,1,1,0,0,0,0,0
48.78333333333333,47.0,1.7833333333333314,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,1,0,0,0,0,0,1
48.06666666666667,47.0,1.06666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18,1,0,1,0,1,0,1
47.23333333333333,44.0,3.2333333333333343,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,19,1,0,1,0,1,0,1
42.95,44.0,-1.0499999999999972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,20,1,0,1,0,0,0,0
